locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAFIFIBC_00373	CDS	1458				hypothetical protein
JAFIFIBC_00374	CDS	693				hypothetical protein
JAFIFIBC_00375	CDS	1212	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
JAFIFIBC_00376	CDS	2184	uvrB		COG0556	UvrABC system protein B
JAFIFIBC_00377	CDS	534	iscR			HTH-type transcriptional regulator IscR
JAFIFIBC_00378	CDS	1221	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
JAFIFIBC_00379	CDS	420	iscU_1		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
JAFIFIBC_00380	CDS	324	iscA_1		COG0316	Iron-binding protein IscA
JAFIFIBC_00381	CDS	513	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
JAFIFIBC_00382	CDS	519	hscB_1		COG1076	Co-chaperone protein HscB
JAFIFIBC_00383	CDS	1860	hscA		COG0443	Chaperone protein HscA
JAFIFIBC_00384	CDS	339	fdx_1		COG0633	2Fe-2S ferredoxin
JAFIFIBC_00385	CDS	270				hypothetical protein
JAFIFIBC_00386	CDS	1038	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JAFIFIBC_00387	CDS	450				hypothetical protein
JAFIFIBC_00388	CDS	270	rpsO		COG0184	30S ribosomal protein S15
JAFIFIBC_00389	CDS	2280	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JAFIFIBC_00390	CDS	993	ppsC	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
JAFIFIBC_00391	CDS	741	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
JAFIFIBC_00392	CDS	390				hypothetical protein
JAFIFIBC_00393	tRNA	85				tRNA-Leu(gag)
JAFIFIBC_00394	CDS	360	nqo7	1.6.5.11	COG0838	NADH-quinone oxidoreductase subunit 7
JAFIFIBC_00395	CDS	477	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
JAFIFIBC_00396	CDS	600	ndhJ	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
JAFIFIBC_00397	CDS	1254	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
JAFIFIBC_00398	CDS	534	nqo2	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit 2
JAFIFIBC_00399	CDS	1347	nuoF	1.6.5.11		NADH-quinone oxidoreductase subunit F
JAFIFIBC_00400	CDS	1128				hypothetical protein
JAFIFIBC_00401	CDS	420	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
JAFIFIBC_00402	CDS	879				hypothetical protein
JAFIFIBC_00403	CDS	282				hypothetical protein
JAFIFIBC_00404	CDS	1563				hypothetical protein
JAFIFIBC_00405	CDS	411				hypothetical protein
JAFIFIBC_00406	CDS	1383	hlyD_1			Hemolysin secretion protein D, chromosomal
JAFIFIBC_00407	CDS	10221				hypothetical protein
JAFIFIBC_00408	CDS	789				hypothetical protein
JAFIFIBC_00409	CDS	1260	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JAFIFIBC_00410	CDS	2250	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
JAFIFIBC_00411	CDS	1338				hypothetical protein
JAFIFIBC_00412	CDS	1320	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
JAFIFIBC_00413	CDS	975				hypothetical protein
JAFIFIBC_00414	CDS	228				hypothetical protein
JAFIFIBC_00415	CDS	1659	otcC_1	1.14.13.38		Anhydrotetracycline monooxygenase
JAFIFIBC_00416	CDS	693	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JAFIFIBC_00417	CDS	762				hypothetical protein
JAFIFIBC_00418	CDS	954				hypothetical protein
JAFIFIBC_00419	CDS	1533	atsA_1	3.1.6.1	COG3119	Arylsulfatase
JAFIFIBC_00420	CDS	912				hypothetical protein
JAFIFIBC_00421	CDS	1527				hypothetical protein
JAFIFIBC_00422	CDS	1071				Outer membrane porin protein 32
JAFIFIBC_00423	CDS	984	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
JAFIFIBC_00424	CDS	1488				hypothetical protein
JAFIFIBC_00425	CDS	1737	atsA_2	3.1.6.1	COG3119	Arylsulfatase
JAFIFIBC_00426	CDS	1563				hypothetical protein
JAFIFIBC_00427	CDS	303				IS3 family transposase ISPsy28
JAFIFIBC_00428	CDS	897				IS3 family transposase ISVei1
JAFIFIBC_00429	tRNA	77				tRNA-Arg(tct)
JAFIFIBC_00430	CDS	1491	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JAFIFIBC_00431	CDS	180				hypothetical protein
JAFIFIBC_00432	tRNA	77				tRNA-Pro(tgg)
JAFIFIBC_00433	CDS	504		4.1.3.17		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
JAFIFIBC_00434	CDS	519				hypothetical protein
JAFIFIBC_00435	CDS	990	yedA			putative inner membrane transporter YedA
JAFIFIBC_00436	CDS	441				hypothetical protein
JAFIFIBC_00437	CDS	672				hypothetical protein
JAFIFIBC_00438	CDS	1245				hypothetical protein
JAFIFIBC_00439	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
JAFIFIBC_00440	CDS	933				hypothetical protein
JAFIFIBC_00441	CDS	1374	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_00442	CDS	708	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JAFIFIBC_00443	CDS	717	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JAFIFIBC_00444	CDS	786	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
JAFIFIBC_00445	CDS	867	pstA		COG0581	Phosphate transport system permease protein PstA
JAFIFIBC_00446	CDS	936	pstC		COG0573	Phosphate transport system permease protein PstC
JAFIFIBC_00447	CDS	1035	pstS_1		COG0226	Phosphate-binding protein PstS
JAFIFIBC_00448	CDS	1344	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JAFIFIBC_00449	CDS	831	folP	2.5.1.15	COG0294	Dihydropteroate synthase
JAFIFIBC_00450	CDS	1905	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JAFIFIBC_00451	CDS	675	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
JAFIFIBC_00452	CDS	480				hypothetical protein
JAFIFIBC_00453	CDS	465				hypothetical protein
JAFIFIBC_00454	CDS	477	greA		COG0782	Transcription elongation factor GreA
JAFIFIBC_00455	CDS	3258	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JAFIFIBC_00456	CDS	645	leuE		COG1280	Leucine efflux protein
JAFIFIBC_00457	CDS	1188	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JAFIFIBC_00458	CDS	1446				hypothetical protein
JAFIFIBC_00459	CDS	426				hypothetical protein
JAFIFIBC_00460	CDS	699	yccA_1		COG0670	Modulator of FtsH protease YccA
JAFIFIBC_00461	CDS	1413	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JAFIFIBC_00462	CDS	333	nlpD		COG0739	Murein hydrolase activator NlpD
JAFIFIBC_00463	CDS	276				hypothetical protein
JAFIFIBC_00464	CDS	330	rplV		COG0091	50S ribosomal protein L22
JAFIFIBC_00465	CDS	276	rpsS		COG0185	30S ribosomal protein S19
JAFIFIBC_00466	CDS	825	rplB		COG0090	50S ribosomal protein L2
JAFIFIBC_00467	CDS	330	rplW		COG0089	50S ribosomal protein L23
JAFIFIBC_00468	CDS	621	rplD		COG0088	50S ribosomal protein L4
JAFIFIBC_00469	CDS	672	rplC		COG0087	50S ribosomal protein L3
JAFIFIBC_00470	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
JAFIFIBC_00471	CDS	1191	tuf1_1			Elongation factor Tu
JAFIFIBC_00472	CDS	2103	fusA_1		COG0480	Elongation factor G
JAFIFIBC_00473	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JAFIFIBC_00474	CDS	378	rpsL		COG0048	30S ribosomal protein S12
JAFIFIBC_00475	CDS	480				hypothetical protein
JAFIFIBC_00476	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JAFIFIBC_00477	CDS	4122	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
JAFIFIBC_00478	CDS	378	rplL			50S ribosomal protein L7/L12
JAFIFIBC_00479	CDS	537	rplJ		COG0244	50S ribosomal protein L10
JAFIFIBC_00480	CDS	714	rplA		COG0081	50S ribosomal protein L1
JAFIFIBC_00481	CDS	432	rplK		COG0080	50S ribosomal protein L11
JAFIFIBC_00482	CDS	582	nusG		COG0250	Transcription termination/antitermination protein NusG
JAFIFIBC_00483	CDS	387				hypothetical protein
JAFIFIBC_00484	tRNA	76				tRNA-Trp(cca)
JAFIFIBC_00485	CDS	1191	tuf1_2			Elongation factor Tu
JAFIFIBC_00486	tRNA	75				tRNA-Thr(ggt)
JAFIFIBC_00487	tRNA	74				tRNA-Gly(tcc)
JAFIFIBC_00488	tRNA	86				tRNA-Tyr(gta)
JAFIFIBC_00489	CDS	525	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JAFIFIBC_00490	CDS	630	argP_2			HTH-type transcriptional regulator ArgP
JAFIFIBC_00491	CDS	657	pth	3.1.1.29		Peptidyl-tRNA hydrolase
JAFIFIBC_00492	CDS	516				hypothetical protein
JAFIFIBC_00493	CDS	291	fdx_2		COG1145	Ferredoxin
JAFIFIBC_00494	CDS	507	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
JAFIFIBC_00495	CDS	654	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
JAFIFIBC_00496	CDS	783	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JAFIFIBC_00497	CDS	579	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
JAFIFIBC_00498	CDS	438				hypothetical protein
JAFIFIBC_00499	CDS	747	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JAFIFIBC_00500	CDS	648	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JAFIFIBC_00501	CDS	612	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
JAFIFIBC_00502	CDS	1086	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
JAFIFIBC_00503	CDS	486				hypothetical protein
JAFIFIBC_00504	CDS	234				hypothetical protein
JAFIFIBC_00505	CDS	261	vapB1			Antitoxin VapB1
JAFIFIBC_00506	CDS	399	vapC1	3.1.-.-		Ribonuclease VapC1
JAFIFIBC_00507	CDS	1320	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
JAFIFIBC_00508	CDS	639	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JAFIFIBC_00509	CDS	1299	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JAFIFIBC_00510	CDS	285				hypothetical protein
JAFIFIBC_00511	CDS	795	yadH_1		COG0842	Inner membrane transport permease YadH
JAFIFIBC_00512	CDS	939	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
JAFIFIBC_00513	CDS	255				hypothetical protein
JAFIFIBC_00514	CDS	306				hypothetical protein
JAFIFIBC_00515	CDS	1152				hypothetical protein
JAFIFIBC_00516	CDS	2079	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
JAFIFIBC_00517	CDS	1167	livK_1		COG0683	Leucine-specific-binding protein
JAFIFIBC_00518	CDS	1203	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
JAFIFIBC_00519	CDS	390				hypothetical protein
JAFIFIBC_00520	CDS	609				hypothetical protein
JAFIFIBC_00521	CDS	117				hypothetical protein
JAFIFIBC_00522	CDS	444				hypothetical protein
JAFIFIBC_00523	CDS	2730				hypothetical protein
JAFIFIBC_00524	CDS	255				hypothetical protein
JAFIFIBC_00525	CDS	1569				hypothetical protein
JAFIFIBC_00526	CDS	1284				hypothetical protein
JAFIFIBC_00527	CDS	1044				hypothetical protein
JAFIFIBC_00528	CDS	1929	xerD_1			Tyrosine recombinase XerD
JAFIFIBC_00529	CDS	3453	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_00530	CDS	915				hypothetical protein
JAFIFIBC_00531	CDS	264	infA_1			Translation initiation factor IF-1
JAFIFIBC_00532	CDS	201				hypothetical protein
JAFIFIBC_00533	CDS	204				hypothetical protein
JAFIFIBC_00534	CDS	2688	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_00535	CDS	2187	f1pep1_1	3.4.21.26		Prolyl endopeptidase
JAFIFIBC_00536	CDS	846	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JAFIFIBC_00537	CDS	1494				hypothetical protein
JAFIFIBC_00538	CDS	510				hypothetical protein
JAFIFIBC_00539	CDS	963				hypothetical protein
JAFIFIBC_00540	CDS	696	tctD_1		COG0745	Transcriptional regulatory protein tctD
JAFIFIBC_00541	CDS	1458	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_00542	CDS	450				hypothetical protein
JAFIFIBC_00543	CDS	537	grpE		COG0576	Protein GrpE
JAFIFIBC_00544	CDS	1947	dnaK		COG0443	Chaperone protein DnaK
JAFIFIBC_00545	CDS	1146	dnaJ		COG0484	Chaperone protein DnaJ
JAFIFIBC_00546	CDS	1287				hypothetical protein
JAFIFIBC_00547	CDS	1326				hypothetical protein
JAFIFIBC_00548	CDS	1113				hypothetical protein
JAFIFIBC_00549	CDS	1425	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JAFIFIBC_00550	CDS	453	rplI		COG0359	50S ribosomal protein L9
JAFIFIBC_00551	CDS	285	rpsR			30S ribosomal protein S18
JAFIFIBC_00552	CDS	264	priB			Primosomal replication protein n
JAFIFIBC_00553	CDS	363	rpsF		COG0360	30S ribosomal protein S6
JAFIFIBC_00554	CDS	2400	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
JAFIFIBC_00555	CDS	825	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
JAFIFIBC_00556	CDS	777	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
JAFIFIBC_00557	CDS	633	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JAFIFIBC_00558	CDS	507	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
JAFIFIBC_00559	CDS	2859	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
JAFIFIBC_00560	misc_RNA	84				sucA
JAFIFIBC_00561	CDS	210				hypothetical protein
JAFIFIBC_00562	CDS	960				hypothetical protein
JAFIFIBC_00563	CDS	1791	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JAFIFIBC_00564	CDS	930	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
JAFIFIBC_00565	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
JAFIFIBC_00566	CDS	816	murI	5.1.1.3		Glutamate racemase
JAFIFIBC_00567	tRNA	87				tRNA-Leu(taa)
JAFIFIBC_00568	tRNA	76				tRNA-Gly(gcc)
JAFIFIBC_00569	tRNA	76				tRNA-Gly(gcc)
JAFIFIBC_00570	tRNA	74				tRNA-Cys(gca)
JAFIFIBC_00571	tRNA	76				tRNA-Gly(gcc)
JAFIFIBC_00572	CDS	2424	lon_1	3.4.21.53	COG0466	Lon protease
JAFIFIBC_00573	CDS	1269	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
JAFIFIBC_00574	CDS	609	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JAFIFIBC_00575	CDS	1308	tig	5.2.1.8	COG0544	Trigger factor
JAFIFIBC_00576	tRNA	87				tRNA-Leu(tag)
JAFIFIBC_00577	CDS	3144	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
JAFIFIBC_00578	CDS	1107	mdtA_1			Multidrug resistance protein MdtA
JAFIFIBC_00579	CDS	843				hypothetical protein
JAFIFIBC_00580	CDS	852	crtB	2.5.1.99	COG1562	All-trans-phytoene synthase
JAFIFIBC_00581	CDS	840		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
JAFIFIBC_00582	CDS	1104				hypothetical protein
JAFIFIBC_00583	CDS	846	hag_1		COG1344	Flagellin
JAFIFIBC_00584	CDS	846	hag_2		COG1344	Flagellin
JAFIFIBC_00585	CDS	846	hag_3		COG1344	Flagellin
JAFIFIBC_00586	CDS	1452	fliD_1		COG1345	Flagellar hook-associated protein 2
JAFIFIBC_00587	CDS	435	fliS_1		COG1516	Flagellar secretion chaperone FliS
JAFIFIBC_00588	CDS	300	fliT			Flagellar protein FliT
JAFIFIBC_00589	CDS	759	ycgR			Flagellar brake protein YcgR
JAFIFIBC_00590	CDS	693				hypothetical protein
JAFIFIBC_00591	CDS	204				hypothetical protein
JAFIFIBC_00592	CDS	297				hypothetical protein
JAFIFIBC_00593	CDS	4860				hypothetical protein
JAFIFIBC_00594	CDS	1029				IS1595 family transposase ISVasp2
JAFIFIBC_00595	CDS	255				hypothetical protein
JAFIFIBC_00596	CDS	1992				hypothetical protein
JAFIFIBC_00597	CDS	690	aqpZ_1		COG0580	Aquaporin Z
JAFIFIBC_00598	CDS	438				hypothetical protein
JAFIFIBC_00599	CDS	1242				hypothetical protein
JAFIFIBC_00600	CDS	939	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
JAFIFIBC_00601	CDS	411				hypothetical protein
JAFIFIBC_00602	CDS	1524	katA	1.11.1.6		Catalase
JAFIFIBC_00603	CDS	762	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
JAFIFIBC_00604	CDS	531			COG0783	putative protein
JAFIFIBC_00605	CDS	852				hypothetical protein
JAFIFIBC_00606	CDS	1629	prfC		COG4108	Peptide chain release factor 3
JAFIFIBC_00607	CDS	2115				hypothetical protein
JAFIFIBC_00608	CDS	351				hypothetical protein
JAFIFIBC_00609	CDS	864				hypothetical protein
JAFIFIBC_00610	CDS	843				hypothetical protein
JAFIFIBC_00611	CDS	1743				hypothetical protein
JAFIFIBC_00612	CDS	1515				hypothetical protein
JAFIFIBC_00613	CDS	945				hypothetical protein
JAFIFIBC_00614	CDS	201				hypothetical protein
JAFIFIBC_00615	CDS	720				hypothetical protein
JAFIFIBC_00616	CDS	795				hypothetical protein
JAFIFIBC_00617	CDS	918				hypothetical protein
JAFIFIBC_00618	CDS	1470				hypothetical protein
JAFIFIBC_00619	CDS	861				hypothetical protein
JAFIFIBC_00620	CDS	282				hypothetical protein
JAFIFIBC_00621	CDS	294				hypothetical protein
JAFIFIBC_00622	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase 1
JAFIFIBC_00623	CDS	2742				hypothetical protein
JAFIFIBC_00624	CDS	2175				hypothetical protein
JAFIFIBC_00625	CDS	534				hypothetical protein
JAFIFIBC_00626	CDS	705				hypothetical protein
JAFIFIBC_00627	CDS	621				hypothetical protein
JAFIFIBC_00628	CDS	1080	ftsA_1			Cell division protein FtsA
JAFIFIBC_00629	CDS	2397	mrcA_1		COG5009	Penicillin-binding protein 1A
JAFIFIBC_00630	CDS	360	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
JAFIFIBC_00631	CDS	975				Outer membrane porin protein 32
JAFIFIBC_00632	CDS	624	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
JAFIFIBC_00633	CDS	429	yhfA		COG1765	Protein YhfA
JAFIFIBC_00634	misc_RNA	64				Betaproteobacteria_toxic_sRNA
JAFIFIBC_00635	CDS	1611	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JAFIFIBC_00636	CDS	708	ppiA_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JAFIFIBC_00637	CDS	1092	apbC		COG0489	Iron-sulfur cluster carrier protein
JAFIFIBC_00638	CDS	624	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
JAFIFIBC_00639	CDS	390				hypothetical protein
JAFIFIBC_00640	CDS	1233				hypothetical protein
JAFIFIBC_00641	CDS	714				hypothetical protein
JAFIFIBC_00642	CDS	105				hypothetical protein
JAFIFIBC_00643	CDS	861	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
JAFIFIBC_00644	CDS	237				hypothetical protein
JAFIFIBC_00645	CDS	1659				hypothetical protein
JAFIFIBC_00646	CDS	237				hypothetical protein
JAFIFIBC_00647	CDS	888				hypothetical protein
JAFIFIBC_00648	CDS	1224				hypothetical protein
JAFIFIBC_00649	CDS	702	hssR			Heme response regulator HssR
JAFIFIBC_00650	CDS	237				hypothetical protein
JAFIFIBC_00651	CDS	1476	pbpE		COG1680	Penicillin-binding protein 4*
JAFIFIBC_00652	CDS	606				hypothetical protein
JAFIFIBC_00653	CDS	1605				hypothetical protein
JAFIFIBC_00654	CDS	1128				hypothetical protein
JAFIFIBC_00655	CDS	1191				hypothetical protein
JAFIFIBC_00656	CDS	3312				hypothetical protein
JAFIFIBC_00657	CDS	594				hypothetical protein
JAFIFIBC_00658	CDS	1347	fucK	2.7.1.51		L-fuculokinase
JAFIFIBC_00659	CDS	324	rhaM	5.1.3.32		L-rhamnose mutarotase
JAFIFIBC_00660	CDS	984	lsrD			Autoinducer 2 import system permease protein LsrD
JAFIFIBC_00661	CDS	366	rbsC_1		COG1172	Ribose import permease protein RbsC
JAFIFIBC_00662	CDS	993				hypothetical protein
JAFIFIBC_00663	CDS	1164				hypothetical protein
JAFIFIBC_00664	CDS	3465				hypothetical protein
JAFIFIBC_00665	CDS	678				hypothetical protein
JAFIFIBC_00666	CDS	1491				hypothetical protein
JAFIFIBC_00667	CDS	840				hypothetical protein
JAFIFIBC_00668	CDS	1569	recF			DNA replication and repair protein RecF
JAFIFIBC_00669	CDS	1032				hypothetical protein
JAFIFIBC_00670	CDS	1449				hypothetical protein
JAFIFIBC_00671	CDS	1122				hypothetical protein
JAFIFIBC_00672	CDS	2793				hypothetical protein
JAFIFIBC_00673	CDS	747				hypothetical protein
JAFIFIBC_00674	CDS	1020				hypothetical protein
JAFIFIBC_00675	CDS	231				hypothetical protein
JAFIFIBC_00676	CDS	960	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JAFIFIBC_00677	CDS	1116	dnaN		COG0592	Beta sliding clamp
JAFIFIBC_00678	CDS	2577	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
JAFIFIBC_00679	CDS	318				hypothetical protein
JAFIFIBC_00680	CDS	351				hypothetical protein
JAFIFIBC_00681	CDS	1695				hypothetical protein
JAFIFIBC_00682	CDS	1482		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
JAFIFIBC_00683	CDS	2394				hypothetical protein
JAFIFIBC_00684	CDS	666	qseB_1			Transcriptional regulatory protein QseB
JAFIFIBC_00685	CDS	1314				hypothetical protein
JAFIFIBC_00686	CDS	690				hypothetical protein
JAFIFIBC_00687	CDS	582				hypothetical protein
JAFIFIBC_00688	CDS	1923	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
JAFIFIBC_00689	CDS	1230				hypothetical protein
JAFIFIBC_00690	CDS	279				hypothetical protein
JAFIFIBC_00691	CDS	909				hypothetical protein
JAFIFIBC_00692	CDS	459				hypothetical protein
JAFIFIBC_00693	CDS	669				hypothetical protein
JAFIFIBC_00694	CDS	2067	pepO_2	3.4.24.-	COG3590	Neutral endopeptidase
JAFIFIBC_00695	CDS	1293				hypothetical protein
JAFIFIBC_00696	CDS	390				hypothetical protein
JAFIFIBC_00697	CDS	426				hypothetical protein
JAFIFIBC_00698	CDS	177				hypothetical protein
JAFIFIBC_00699	CDS	504				hypothetical protein
JAFIFIBC_00700	CDS	570				hypothetical protein
JAFIFIBC_00701	CDS	504				hypothetical protein
JAFIFIBC_00702	CDS	3081	mdtC_1			Multidrug resistance protein MdtC
JAFIFIBC_00703	CDS	1212	mdtA_2			Multidrug resistance protein MdtA
JAFIFIBC_00704	CDS	1167				hypothetical protein
JAFIFIBC_00705	CDS	771				hypothetical protein
JAFIFIBC_00706	CDS	999				hypothetical protein
JAFIFIBC_00707	CDS	471				hypothetical protein
JAFIFIBC_00708	CDS	1029	gntR_1			HTH-type transcriptional regulator GntR
JAFIFIBC_00709	CDS	528	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
JAFIFIBC_00710	CDS	450	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
JAFIFIBC_00711	CDS	1293	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
JAFIFIBC_00712	CDS	1035			COG1638	Solute-binding protein
JAFIFIBC_00713	CDS	537				hypothetical protein
JAFIFIBC_00714	CDS	171				hypothetical protein
JAFIFIBC_00715	CDS	2292	btuB_1			Vitamin B12 transporter BtuB
JAFIFIBC_00716	CDS	855				hypothetical protein
JAFIFIBC_00717	CDS	1722				hypothetical protein
JAFIFIBC_00718	CDS	561				hypothetical protein
JAFIFIBC_00719	CDS	486				hypothetical protein
JAFIFIBC_00720	CDS	2292				hypothetical protein
JAFIFIBC_00721	CDS	918				hypothetical protein
JAFIFIBC_00722	CDS	228				hypothetical protein
JAFIFIBC_00723	CDS	108				hypothetical protein
JAFIFIBC_00724	CDS	114				hypothetical protein
JAFIFIBC_00725	CDS	249				hypothetical protein
JAFIFIBC_00726	CDS	1251				hypothetical protein
JAFIFIBC_00727	CDS	1182				hypothetical protein
JAFIFIBC_00728	CDS	810				hypothetical protein
JAFIFIBC_00729	CDS	1587				hypothetical protein
JAFIFIBC_00730	CDS	387				hypothetical protein
JAFIFIBC_00731	CDS	1023				hypothetical protein
JAFIFIBC_00732	CDS	534				hypothetical protein
JAFIFIBC_00733	CDS	693	gph_1	3.1.3.18		Phosphoglycolate phosphatase
JAFIFIBC_00734	CDS	1605	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JAFIFIBC_00735	CDS	954	tal	2.2.1.2		Transaldolase
JAFIFIBC_00736	CDS	1446	zwf_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JAFIFIBC_00737	CDS	918	hexR		COG1737	HTH-type transcriptional regulator HexR
JAFIFIBC_00738	CDS	276				hypothetical protein
JAFIFIBC_00739	CDS	633	mlaC		COG2854	putative phospholipid-binding protein MlaC
