locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMKCLNIH_00373	CDS	1458				hypothetical protein
EMKCLNIH_00374	CDS	693				hypothetical protein
EMKCLNIH_00375	CDS	1212	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
EMKCLNIH_00376	CDS	2184	uvrB		COG0556	UvrABC system protein B
EMKCLNIH_00377	CDS	534	iscR			HTH-type transcriptional regulator IscR
EMKCLNIH_00378	CDS	1221	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
EMKCLNIH_00379	CDS	420	iscU_1		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
EMKCLNIH_00380	CDS	324	iscA_1		COG0316	Iron-binding protein IscA
EMKCLNIH_00381	CDS	513	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
EMKCLNIH_00382	CDS	519	hscB_1		COG1076	Co-chaperone protein HscB
EMKCLNIH_00383	CDS	1860	hscA		COG0443	Chaperone protein HscA
EMKCLNIH_00384	CDS	339	fdx_1		COG0633	2Fe-2S ferredoxin
EMKCLNIH_00385	CDS	270				hypothetical protein
EMKCLNIH_00386	CDS	1038	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EMKCLNIH_00387	CDS	450				hypothetical protein
EMKCLNIH_00388	CDS	270	rpsO		COG0184	30S ribosomal protein S15
EMKCLNIH_00389	CDS	2280	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EMKCLNIH_00390	CDS	993	ppsC	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
EMKCLNIH_00391	CDS	741	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
EMKCLNIH_00392	CDS	390				hypothetical protein
EMKCLNIH_00393	tRNA	85				tRNA-Leu(gag)
EMKCLNIH_00394	CDS	360	nqo7	1.6.5.11	COG0838	NADH-quinone oxidoreductase subunit 7
EMKCLNIH_00395	CDS	477	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
EMKCLNIH_00396	CDS	600	ndhJ	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
EMKCLNIH_00397	CDS	1254	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
EMKCLNIH_00398	CDS	534	nqo2	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit 2
EMKCLNIH_00399	CDS	1347	nuoF	1.6.5.11		NADH-quinone oxidoreductase subunit F
EMKCLNIH_00400	CDS	1128				hypothetical protein
EMKCLNIH_00401	CDS	420	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
EMKCLNIH_00402	CDS	879				hypothetical protein
EMKCLNIH_00403	CDS	282				hypothetical protein
EMKCLNIH_00404	CDS	1563				hypothetical protein
EMKCLNIH_00405	CDS	411				hypothetical protein
EMKCLNIH_00406	CDS	1383	hlyD_1			Hemolysin secretion protein D, chromosomal
EMKCLNIH_00407	CDS	10221				hypothetical protein
EMKCLNIH_00408	CDS	789				hypothetical protein
EMKCLNIH_00409	CDS	1260	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EMKCLNIH_00410	CDS	2250	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
EMKCLNIH_00411	CDS	1338				hypothetical protein
EMKCLNIH_00412	CDS	1320	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
EMKCLNIH_00413	CDS	975				hypothetical protein
EMKCLNIH_00414	CDS	228				hypothetical protein
EMKCLNIH_00415	CDS	1659	otcC_1	1.14.13.38		Anhydrotetracycline monooxygenase
EMKCLNIH_00416	CDS	693	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EMKCLNIH_00417	CDS	762				hypothetical protein
EMKCLNIH_00418	CDS	954				hypothetical protein
EMKCLNIH_00419	CDS	1533	atsA_1	3.1.6.1	COG3119	Arylsulfatase
EMKCLNIH_00420	CDS	912				hypothetical protein
EMKCLNIH_00421	CDS	1527				hypothetical protein
EMKCLNIH_00422	CDS	1071				Outer membrane porin protein 32
EMKCLNIH_00423	CDS	984	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
EMKCLNIH_00424	CDS	1488				hypothetical protein
EMKCLNIH_00425	CDS	1737	atsA_2	3.1.6.1	COG3119	Arylsulfatase
EMKCLNIH_00426	CDS	1563				hypothetical protein
EMKCLNIH_00427	CDS	303				IS3 family transposase ISPsy28
EMKCLNIH_00428	CDS	897				IS3 family transposase ISVei1
EMKCLNIH_00429	tRNA	77				tRNA-Arg(tct)
EMKCLNIH_00430	CDS	1491	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
EMKCLNIH_00431	CDS	180				hypothetical protein
EMKCLNIH_00432	tRNA	77				tRNA-Pro(tgg)
EMKCLNIH_00433	CDS	504		4.1.3.17		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
EMKCLNIH_00434	CDS	519				hypothetical protein
EMKCLNIH_00435	CDS	990	yedA			putative inner membrane transporter YedA
EMKCLNIH_00436	CDS	441				hypothetical protein
EMKCLNIH_00437	CDS	672				hypothetical protein
EMKCLNIH_00438	CDS	1245				hypothetical protein
EMKCLNIH_00439	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
EMKCLNIH_00440	CDS	933				hypothetical protein
EMKCLNIH_00441	CDS	1374	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_00442	CDS	708	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EMKCLNIH_00443	CDS	717	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
EMKCLNIH_00444	CDS	786	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
EMKCLNIH_00445	CDS	867	pstA		COG0581	Phosphate transport system permease protein PstA
EMKCLNIH_00446	CDS	936	pstC		COG0573	Phosphate transport system permease protein PstC
EMKCLNIH_00447	CDS	1035	pstS_1		COG0226	Phosphate-binding protein PstS
EMKCLNIH_00448	CDS	1344	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
EMKCLNIH_00449	CDS	831	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EMKCLNIH_00450	CDS	1905	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EMKCLNIH_00451	CDS	675	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
EMKCLNIH_00452	CDS	480				hypothetical protein
EMKCLNIH_00453	CDS	465				hypothetical protein
EMKCLNIH_00454	CDS	477	greA		COG0782	Transcription elongation factor GreA
EMKCLNIH_00455	CDS	3258	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EMKCLNIH_00456	CDS	645	leuE		COG1280	Leucine efflux protein
EMKCLNIH_00457	CDS	1188	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
EMKCLNIH_00458	CDS	1446				hypothetical protein
EMKCLNIH_00459	CDS	426				hypothetical protein
EMKCLNIH_00460	CDS	699	yccA_1		COG0670	Modulator of FtsH protease YccA
EMKCLNIH_00461	CDS	1413	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
EMKCLNIH_00462	CDS	333	nlpD		COG0739	Murein hydrolase activator NlpD
EMKCLNIH_00463	CDS	276				hypothetical protein
EMKCLNIH_00464	CDS	330	rplV		COG0091	50S ribosomal protein L22
EMKCLNIH_00465	CDS	276	rpsS		COG0185	30S ribosomal protein S19
EMKCLNIH_00466	CDS	825	rplB		COG0090	50S ribosomal protein L2
EMKCLNIH_00467	CDS	330	rplW		COG0089	50S ribosomal protein L23
EMKCLNIH_00468	CDS	621	rplD		COG0088	50S ribosomal protein L4
EMKCLNIH_00469	CDS	672	rplC		COG0087	50S ribosomal protein L3
EMKCLNIH_00470	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
EMKCLNIH_00471	CDS	1191	tuf1_1			Elongation factor Tu
EMKCLNIH_00472	CDS	2103	fusA_1		COG0480	Elongation factor G
EMKCLNIH_00473	CDS	471	rpsG		COG0049	30S ribosomal protein S7
EMKCLNIH_00474	CDS	378	rpsL		COG0048	30S ribosomal protein S12
EMKCLNIH_00475	CDS	480				hypothetical protein
EMKCLNIH_00476	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
EMKCLNIH_00477	CDS	4122	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
EMKCLNIH_00478	CDS	378	rplL			50S ribosomal protein L7/L12
EMKCLNIH_00479	CDS	537	rplJ		COG0244	50S ribosomal protein L10
EMKCLNIH_00480	CDS	714	rplA		COG0081	50S ribosomal protein L1
EMKCLNIH_00481	CDS	432	rplK		COG0080	50S ribosomal protein L11
EMKCLNIH_00482	CDS	582	nusG		COG0250	Transcription termination/antitermination protein NusG
EMKCLNIH_00483	CDS	387				hypothetical protein
EMKCLNIH_00484	tRNA	76				tRNA-Trp(cca)
EMKCLNIH_00485	CDS	1191	tuf1_2			Elongation factor Tu
EMKCLNIH_00486	tRNA	75				tRNA-Thr(ggt)
EMKCLNIH_00487	tRNA	74				tRNA-Gly(tcc)
EMKCLNIH_00488	tRNA	86				tRNA-Tyr(gta)
EMKCLNIH_00489	CDS	525	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
EMKCLNIH_00490	CDS	630	argP_2			HTH-type transcriptional regulator ArgP
EMKCLNIH_00491	CDS	657	pth	3.1.1.29		Peptidyl-tRNA hydrolase
EMKCLNIH_00492	CDS	516				hypothetical protein
EMKCLNIH_00493	CDS	291	fdx_2		COG1145	Ferredoxin
EMKCLNIH_00494	CDS	507	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
EMKCLNIH_00495	CDS	654	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
EMKCLNIH_00496	CDS	783	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
EMKCLNIH_00497	CDS	579	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
EMKCLNIH_00498	CDS	438				hypothetical protein
EMKCLNIH_00499	CDS	747	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
EMKCLNIH_00500	CDS	648	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
EMKCLNIH_00501	CDS	612	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
EMKCLNIH_00502	CDS	1086	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
EMKCLNIH_00503	CDS	486				hypothetical protein
EMKCLNIH_00504	CDS	234				hypothetical protein
EMKCLNIH_00505	CDS	261	vapB1			Antitoxin VapB1
EMKCLNIH_00506	CDS	399	vapC1	3.1.-.-		Ribonuclease VapC1
EMKCLNIH_00507	CDS	1320	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
EMKCLNIH_00508	CDS	639	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
EMKCLNIH_00509	CDS	1299	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EMKCLNIH_00510	CDS	285				hypothetical protein
EMKCLNIH_00511	CDS	795	yadH_1		COG0842	Inner membrane transport permease YadH
EMKCLNIH_00512	CDS	939	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
EMKCLNIH_00513	CDS	255				hypothetical protein
EMKCLNIH_00514	CDS	306				hypothetical protein
EMKCLNIH_00515	CDS	1152				hypothetical protein
EMKCLNIH_00516	CDS	2079	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EMKCLNIH_00517	CDS	1167	livK_1		COG0683	Leucine-specific-binding protein
EMKCLNIH_00518	CDS	1203	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
EMKCLNIH_00519	CDS	390				hypothetical protein
EMKCLNIH_00520	CDS	609				hypothetical protein
EMKCLNIH_00521	CDS	117				hypothetical protein
EMKCLNIH_00522	CDS	444				hypothetical protein
EMKCLNIH_00523	CDS	2730				hypothetical protein
EMKCLNIH_00524	CDS	255				hypothetical protein
EMKCLNIH_00525	CDS	1569				hypothetical protein
EMKCLNIH_00526	CDS	1284				hypothetical protein
EMKCLNIH_00527	CDS	1044				hypothetical protein
EMKCLNIH_00528	CDS	1929	xerD_1			Tyrosine recombinase XerD
EMKCLNIH_00529	CDS	3453	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_00530	CDS	915				hypothetical protein
EMKCLNIH_00531	CDS	264	infA_1			Translation initiation factor IF-1
EMKCLNIH_00532	CDS	201				hypothetical protein
EMKCLNIH_00533	CDS	204				hypothetical protein
EMKCLNIH_00534	CDS	2688	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_00535	CDS	2187	f1pep1_1	3.4.21.26		Prolyl endopeptidase
EMKCLNIH_00536	CDS	846	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EMKCLNIH_00537	CDS	1494				hypothetical protein
EMKCLNIH_00538	CDS	510				hypothetical protein
EMKCLNIH_00539	CDS	963				hypothetical protein
EMKCLNIH_00540	CDS	696	tctD_1		COG0745	Transcriptional regulatory protein tctD
EMKCLNIH_00541	CDS	1458	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_00542	CDS	450				hypothetical protein
EMKCLNIH_00543	CDS	537	grpE		COG0576	Protein GrpE
EMKCLNIH_00544	CDS	1947	dnaK		COG0443	Chaperone protein DnaK
EMKCLNIH_00545	CDS	1146	dnaJ		COG0484	Chaperone protein DnaJ
EMKCLNIH_00546	CDS	1287				hypothetical protein
EMKCLNIH_00547	CDS	1326				hypothetical protein
EMKCLNIH_00548	CDS	1113				hypothetical protein
EMKCLNIH_00549	CDS	1425	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
EMKCLNIH_00550	CDS	453	rplI		COG0359	50S ribosomal protein L9
EMKCLNIH_00551	CDS	285	rpsR			30S ribosomal protein S18
EMKCLNIH_00552	CDS	264	priB			Primosomal replication protein n
EMKCLNIH_00553	CDS	363	rpsF		COG0360	30S ribosomal protein S6
EMKCLNIH_00554	CDS	2400	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
EMKCLNIH_00555	CDS	825	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
EMKCLNIH_00556	CDS	777	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
EMKCLNIH_00557	CDS	633	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EMKCLNIH_00558	CDS	507	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
EMKCLNIH_00559	CDS	2859	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
EMKCLNIH_00560	misc_RNA	84				sucA
EMKCLNIH_00561	CDS	210				hypothetical protein
EMKCLNIH_00562	CDS	960				hypothetical protein
EMKCLNIH_00563	CDS	1791	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
EMKCLNIH_00564	CDS	930	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
EMKCLNIH_00565	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
EMKCLNIH_00566	CDS	816	murI	5.1.1.3		Glutamate racemase
EMKCLNIH_00567	tRNA	87				tRNA-Leu(taa)
EMKCLNIH_00568	tRNA	76				tRNA-Gly(gcc)
EMKCLNIH_00569	tRNA	76				tRNA-Gly(gcc)
EMKCLNIH_00570	tRNA	74				tRNA-Cys(gca)
EMKCLNIH_00571	tRNA	76				tRNA-Gly(gcc)
EMKCLNIH_00572	CDS	2424	lon_1	3.4.21.53	COG0466	Lon protease
EMKCLNIH_00573	CDS	1269	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
EMKCLNIH_00574	CDS	609	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EMKCLNIH_00575	CDS	1308	tig	5.2.1.8	COG0544	Trigger factor
EMKCLNIH_00576	tRNA	87				tRNA-Leu(tag)
EMKCLNIH_00577	CDS	3144	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
EMKCLNIH_00578	CDS	1107	mdtA_1			Multidrug resistance protein MdtA
EMKCLNIH_00579	CDS	843				hypothetical protein
EMKCLNIH_00580	CDS	852	crtB	2.5.1.99	COG1562	All-trans-phytoene synthase
EMKCLNIH_00581	CDS	840		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
EMKCLNIH_00582	CDS	1104				hypothetical protein
EMKCLNIH_00583	CDS	846	hag_1		COG1344	Flagellin
EMKCLNIH_00584	CDS	846	hag_2		COG1344	Flagellin
EMKCLNIH_00585	CDS	846	hag_3		COG1344	Flagellin
EMKCLNIH_00586	CDS	1452	fliD_1		COG1345	Flagellar hook-associated protein 2
EMKCLNIH_00587	CDS	435	fliS_1		COG1516	Flagellar secretion chaperone FliS
EMKCLNIH_00588	CDS	300	fliT			Flagellar protein FliT
EMKCLNIH_00589	CDS	759	ycgR			Flagellar brake protein YcgR
EMKCLNIH_00590	CDS	693				hypothetical protein
EMKCLNIH_00591	CDS	204				hypothetical protein
EMKCLNIH_00592	CDS	297				hypothetical protein
EMKCLNIH_00593	CDS	4860				hypothetical protein
EMKCLNIH_00594	CDS	1029				IS1595 family transposase ISVasp2
EMKCLNIH_00595	CDS	255				hypothetical protein
EMKCLNIH_00596	CDS	1992				hypothetical protein
EMKCLNIH_00597	CDS	690	aqpZ_1		COG0580	Aquaporin Z
EMKCLNIH_00598	CDS	438				hypothetical protein
EMKCLNIH_00599	CDS	1242				hypothetical protein
EMKCLNIH_00600	CDS	939	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
EMKCLNIH_00601	CDS	411				hypothetical protein
EMKCLNIH_00602	CDS	1524	katA	1.11.1.6		Catalase
EMKCLNIH_00603	CDS	762	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EMKCLNIH_00604	CDS	531			COG0783	putative protein
EMKCLNIH_00605	CDS	852				hypothetical protein
EMKCLNIH_00606	CDS	1629	prfC		COG4108	Peptide chain release factor 3
EMKCLNIH_00607	CDS	2115				hypothetical protein
EMKCLNIH_00608	CDS	351				hypothetical protein
EMKCLNIH_00609	CDS	864				hypothetical protein
EMKCLNIH_00610	CDS	843				hypothetical protein
EMKCLNIH_00611	CDS	1743				hypothetical protein
EMKCLNIH_00612	CDS	1515				hypothetical protein
EMKCLNIH_00613	CDS	945				hypothetical protein
EMKCLNIH_00614	CDS	201				hypothetical protein
EMKCLNIH_00615	CDS	720				hypothetical protein
EMKCLNIH_00616	CDS	795				hypothetical protein
EMKCLNIH_00617	CDS	918				hypothetical protein
EMKCLNIH_00618	CDS	1470				hypothetical protein
EMKCLNIH_00619	CDS	861				hypothetical protein
EMKCLNIH_00620	CDS	282				hypothetical protein
EMKCLNIH_00621	CDS	294				hypothetical protein
EMKCLNIH_00622	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase 1
EMKCLNIH_00623	CDS	2742				hypothetical protein
EMKCLNIH_00624	CDS	2175				hypothetical protein
EMKCLNIH_00625	CDS	534				hypothetical protein
EMKCLNIH_00626	CDS	705				hypothetical protein
EMKCLNIH_00627	CDS	621				hypothetical protein
EMKCLNIH_00628	CDS	1080	ftsA_1			Cell division protein FtsA
EMKCLNIH_00629	CDS	2397	mrcA_1		COG5009	Penicillin-binding protein 1A
EMKCLNIH_00630	CDS	360	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
EMKCLNIH_00631	CDS	975				Outer membrane porin protein 32
EMKCLNIH_00632	CDS	624	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
EMKCLNIH_00633	CDS	429	yhfA		COG1765	Protein YhfA
EMKCLNIH_00634	misc_RNA	64				Betaproteobacteria_toxic_sRNA
EMKCLNIH_00635	CDS	1611	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
EMKCLNIH_00636	CDS	708	ppiA_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
EMKCLNIH_00637	CDS	1092	apbC		COG0489	Iron-sulfur cluster carrier protein
EMKCLNIH_00638	CDS	624	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
EMKCLNIH_00639	CDS	390				hypothetical protein
EMKCLNIH_00640	CDS	1233				hypothetical protein
EMKCLNIH_00641	CDS	714				hypothetical protein
EMKCLNIH_00642	CDS	105				hypothetical protein
EMKCLNIH_00643	CDS	861	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
EMKCLNIH_00644	CDS	237				hypothetical protein
EMKCLNIH_00645	CDS	1659				hypothetical protein
EMKCLNIH_00646	CDS	237				hypothetical protein
EMKCLNIH_00647	CDS	888				hypothetical protein
EMKCLNIH_00648	CDS	1224				hypothetical protein
EMKCLNIH_00649	CDS	702	hssR			Heme response regulator HssR
EMKCLNIH_00650	CDS	237				hypothetical protein
EMKCLNIH_00651	CDS	1476	pbpE		COG1680	Penicillin-binding protein 4*
EMKCLNIH_00652	CDS	606				hypothetical protein
EMKCLNIH_00653	CDS	1605				hypothetical protein
EMKCLNIH_00654	CDS	1128				hypothetical protein
EMKCLNIH_00655	CDS	1191				hypothetical protein
EMKCLNIH_00656	CDS	3312				hypothetical protein
EMKCLNIH_00657	CDS	594				hypothetical protein
EMKCLNIH_00658	CDS	1347	fucK	2.7.1.51		L-fuculokinase
EMKCLNIH_00659	CDS	324	rhaM	5.1.3.32		L-rhamnose mutarotase
EMKCLNIH_00660	CDS	984	lsrD			Autoinducer 2 import system permease protein LsrD
EMKCLNIH_00661	CDS	366	rbsC_1		COG1172	Ribose import permease protein RbsC
EMKCLNIH_00662	CDS	993				hypothetical protein
EMKCLNIH_00663	CDS	1164				hypothetical protein
EMKCLNIH_00664	CDS	3465				hypothetical protein
EMKCLNIH_00665	CDS	678				hypothetical protein
EMKCLNIH_00666	CDS	1491				hypothetical protein
EMKCLNIH_00667	CDS	840				hypothetical protein
EMKCLNIH_00668	CDS	1569	recF			DNA replication and repair protein RecF
EMKCLNIH_00669	CDS	1032				hypothetical protein
EMKCLNIH_00670	CDS	1449				hypothetical protein
EMKCLNIH_00671	CDS	1122				hypothetical protein
EMKCLNIH_00672	CDS	2793				hypothetical protein
EMKCLNIH_00673	CDS	747				hypothetical protein
EMKCLNIH_00674	CDS	1020				hypothetical protein
EMKCLNIH_00675	CDS	231				hypothetical protein
EMKCLNIH_00676	CDS	960	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EMKCLNIH_00677	CDS	1116	dnaN		COG0592	Beta sliding clamp
EMKCLNIH_00678	CDS	2577	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
EMKCLNIH_00679	CDS	318				hypothetical protein
EMKCLNIH_00680	CDS	351				hypothetical protein
EMKCLNIH_00681	CDS	1695				hypothetical protein
EMKCLNIH_00682	CDS	1482		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
EMKCLNIH_00683	CDS	2394				hypothetical protein
EMKCLNIH_00684	CDS	666	qseB_1			Transcriptional regulatory protein QseB
EMKCLNIH_00685	CDS	1314				hypothetical protein
EMKCLNIH_00686	CDS	690				hypothetical protein
EMKCLNIH_00687	CDS	582				hypothetical protein
EMKCLNIH_00688	CDS	1923	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
EMKCLNIH_00689	CDS	1230				hypothetical protein
EMKCLNIH_00690	CDS	279				hypothetical protein
EMKCLNIH_00691	CDS	909				hypothetical protein
EMKCLNIH_00692	CDS	459				hypothetical protein
EMKCLNIH_00693	CDS	669				hypothetical protein
EMKCLNIH_00694	CDS	2067	pepO_2	3.4.24.-	COG3590	Neutral endopeptidase
EMKCLNIH_00695	CDS	1293				hypothetical protein
EMKCLNIH_00696	CDS	390				hypothetical protein
EMKCLNIH_00697	CDS	426				hypothetical protein
EMKCLNIH_00698	CDS	177				hypothetical protein
EMKCLNIH_00699	CDS	504				hypothetical protein
EMKCLNIH_00700	CDS	570				hypothetical protein
EMKCLNIH_00701	CDS	504				hypothetical protein
EMKCLNIH_00702	CDS	3081	mdtC_1			Multidrug resistance protein MdtC
EMKCLNIH_00703	CDS	1212	mdtA_2			Multidrug resistance protein MdtA
EMKCLNIH_00704	CDS	1167				hypothetical protein
EMKCLNIH_00705	CDS	771				hypothetical protein
EMKCLNIH_00706	CDS	999				hypothetical protein
EMKCLNIH_00707	CDS	471				hypothetical protein
EMKCLNIH_00708	CDS	1029	gntR_1			HTH-type transcriptional regulator GntR
EMKCLNIH_00709	CDS	528	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
EMKCLNIH_00710	CDS	450	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
EMKCLNIH_00711	CDS	1293	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
EMKCLNIH_00712	CDS	1035			COG1638	Solute-binding protein
EMKCLNIH_00713	CDS	537				hypothetical protein
EMKCLNIH_00714	CDS	171				hypothetical protein
EMKCLNIH_00715	CDS	2292	btuB_1			Vitamin B12 transporter BtuB
EMKCLNIH_00716	CDS	855				hypothetical protein
EMKCLNIH_00717	CDS	1722				hypothetical protein
EMKCLNIH_00718	CDS	561				hypothetical protein
EMKCLNIH_00719	CDS	486				hypothetical protein
EMKCLNIH_00720	CDS	2292				hypothetical protein
EMKCLNIH_00721	CDS	918				hypothetical protein
EMKCLNIH_00722	CDS	228				hypothetical protein
EMKCLNIH_00723	CDS	108				hypothetical protein
EMKCLNIH_00724	CDS	114				hypothetical protein
EMKCLNIH_00725	CDS	249				hypothetical protein
EMKCLNIH_00726	CDS	1251				hypothetical protein
EMKCLNIH_00727	CDS	1182				hypothetical protein
EMKCLNIH_00728	CDS	810				hypothetical protein
EMKCLNIH_00729	CDS	1587				hypothetical protein
EMKCLNIH_00730	CDS	387				hypothetical protein
EMKCLNIH_00731	CDS	1023				hypothetical protein
EMKCLNIH_00732	CDS	534				hypothetical protein
EMKCLNIH_00733	CDS	693	gph_1	3.1.3.18		Phosphoglycolate phosphatase
EMKCLNIH_00734	CDS	1605	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EMKCLNIH_00735	CDS	954	tal	2.2.1.2		Transaldolase
EMKCLNIH_00736	CDS	1446	zwf_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
EMKCLNIH_00737	CDS	918	hexR		COG1737	HTH-type transcriptional regulator HexR
EMKCLNIH_00738	CDS	276				hypothetical protein
EMKCLNIH_00739	CDS	633	mlaC		COG2854	putative phospholipid-binding protein MlaC
